Gender,Married,ApplicantIncome,CoapplicantIncome,LoanAmount,Loan_Amount_Term,Credit_History,Loan_Status
-0.20597759,-0.00056108827,0.13616657,0.0962439,-0.18180977,0.12399483,-0.057198983,0.10000737
-0.1396431,-0.043702316,0.18660025,0.03099716,-0.10508697,-0.03751,-0.017312383,0.060422115
-0.17214483,-0.2197284,0.23917258,0.260032,-0.20414193,0.04625752,0.028956095,-0.006209085
-0.18511803,-0.005619407,0.1473827,0.20546944,-0.11809194,-0.06248348,0.015900346,0.108730055
-0.30195057,-0.27222198,0.20884453,0.22709851,-0.5749927,0.6198074,-0.32661465,0.12329785
-0.008993588,-0.104854114,0.07688358,0.04733945,-0.11602466,0.24084711,-0.286022,0.0020193877
0.08987491,0.118422695,0.2176337,-0.0010291036,-0.21414316,0.06949519,-0.043988924,0.14360641
-0.2798259,-0.05649609,0.26473206,0.16928473,-0.50468665,0.26068154,-0.110415965,0.10304678
-0.044328492,-0.1313346,0.19801912,-0.06130674,0.03811738,-0.058200683,-0.024010595,0.020167235
-0.34767523,-0.2306892,0.14608859,0.07218025,-0.30370146,0.07759617,-0.25796753,0.014002898
-0.02348277,0.064333946,0.016058477,0.12688632,-0.21444416,0.001414,-0.062300775,0.15650171
-0.1575382,-0.11070815,0.08196844,0.09258697,-0.24165334,-0.10777526,-0.049950864,0.04004194
-0.1766669,0.097624935,0.099888295,0.16561761,-0.118080914,-0.13621378,0.10519778,0.20862202
0.09389152,-0.20716293,0.25717938,0.18456443,-0.22201224,0.012769512,-0.19457155,-0.12042201
-0.030373255,0.037089106,0.12613915,0.09888774,-0.19577333,0.18038389,-0.04344341,0.06543314
-0.09173937,0.07975675,0.20280862,0.28666285,-0.143843,0.042794224,0.20319204,0.084656835
-0.34881803,-0.03196393,0.32237026,0.53461665,-0.254153,-0.15647782,0.064071424,-0.3067068
-0.04769093,-0.07619485,0.02657059,0.20934626,-0.19319834,0.16047186,0.02199448,0.019163243
0.01574751,-0.035173427,0.11393279,0.17893608,0.08838896,-0.03432119,-0.16732188,0.058566667
-0.24599944,0.028378554,0.17732026,0.13576916,-0.4312185,0.19466579,-0.20008023,0.15854926
-0.17795627,-0.25255582,-0.056409642,0.17280403,-0.22133806,0.314715,-0.11041826,0.038631592
-0.09327101,0.10629292,0.18019715,0.2874543,-0.3582206,0.1773967,0.0834025,-0.042877402
-0.01372268,-0.26576412,0.26797593,0.048243325,0.10295044,-0.35203853,-0.15726146,-0.024271563
-0.020751566,0.22039415,0.179072,0.15680504,-0.30545482,-0.12920374,0.1666915,0.33767444
-0.21616952,0.1352459,0.08157404,0.06712557,-0.19823937,-0.18062793,0.168019,0.21513458
0.057046406,-0.087296546,0.1358376,0.16279477,-0.15397948,0.16447201,-0.30141667,-0.030254077
-0.23396051,0.030087432,0.12704685,0.18050486,-0.40175933,-0.012610985,0.15638256,0.22965543
0.19991666,-0.33592415,0.36237055,0.31809464,0.06884367,-0.31581596,0.21362174,-0.10823842
-0.08371193,0.018594699,0.039813146,-0.051749185,-0.09216708,0.1397842,-0.25914523,0.24552925
-0.23419891,-0.2133997,0.22373904,0.47181937,-0.27309698,0.16350196,-0.026385201,-0.25072628
-0.051755413,-0.1934149,0.28427348,-0.029240433,0.010881851,-0.022702817,-0.1413769,0.12352111
-0.13687202,0.05857819,0.1819012,0.27680248,-0.013772135,-0.22089645,0.08433512,-0.015463579
0.005786235,-0.10090685,0.15893099,0.30674958,-0.12521456,0.3884181,0.11910598,-0.045449022
-0.1647783,-0.26854363,0.14324005,0.30770573,-0.29408246,0.050106496,-0.019150889,-0.06692341
0.022718532,0.017771019,0.24858293,0.12992224,0.17809278,-0.24881919,0.20668928,0.07412989
-0.050449204,0.0038556713,0.035357498,0.17972405,-0.12759642,-0.05058501,0.14578712,0.08582275
-0.13209231,0.16059418,0.123957455,0.3940281,-0.031016968,-0.078554764,0.058646485,0.20483989
-0.15530272,0.09038456,0.07318425,0.3787657,-0.30112553,0.055005305,0.08214868,0.25072205
-0.003227666,-0.089192174,0.10160621,0.15858391,-0.21047698,0.04897796,-0.15627284,-0.04325357
-0.04574905,-0.16102968,0.090421714,0.24097502,-0.16842003,-0.015081864,0.040414087,0.024084313
-0.14848499,0.03977362,0.14461036,0.27286676,-0.085642025,-0.12317308,0.19422828,0.09998474
-0.0799099,0.08186161,0.031742867,0.23794022,-0.27877593,0.21657944,0.03820641,0.12977289
-0.20803656,0.101578616,0.07423795,0.2574866,-0.091759704,-0.12319385,0.14901876,0.13006204
-0.3215885,0.28389144,0.13551362,0.21287678,-0.30204394,-0.037112173,0.30201754,0.2842889
-0.20224531,-0.12009003,0.041305423,0.45764247,-0.40918696,0.36696774,0.036992453,-0.033800684
-0.05277738,-0.08602167,-0.086297035,0.17721358,-0.1383057,0.20216191,-0.29714644,0.2983044
-0.029137393,-0.1549437,-0.08066288,0.04824165,0.068535335,0.06694288,-0.278003,0.11127842
-0.18790881,-0.11159024,0.19631058,0.32861975,-0.14224489,-0.060607195,0.21718974,0.07216705
-0.16371784,-0.05323956,-0.01641754,0.15977375,-0.31913516,0.4984872,-0.06513948,0.14070381
-0.07823224,-0.16289455,0.082079925,0.16908062,-0.25448382,0.17782761,-0.07924509,-0.008739025
-0.111549035,-0.2962636,-0.0559218,-0.0050686724,-0.0014252448,0.1363629,-0.32218957,0.14081195
-0.0990047,0.12653431,0.19415486,0.35910773,-0.1464603,-0.3675503,0.07973535,-0.19940896
-0.26697996,-0.121192664,0.26347104,0.11785225,0.017825741,-0.2316597,0.19488247,0.13013685
-0.25541565,-0.20324591,0.35276946,-0.14369579,0.01923747,-0.2264569,0.19153371,0.07333483
-0.13316227,-0.166662,0.07916045,0.36884555,-0.36811373,0.32036301,0.019157149,-0.040843416
-0.25873405,0.120455906,0.037473354,0.18612951,-0.32827634,0.07182372,0.2183209,0.005622432
0.06647862,-0.19739193,0.22539605,0.13502447,-0.11567352,0.1280912,-0.30329594,-0.02969842
-0.08766371,0.00619072,0.12990879,0.18279041,-0.10552461,-0.041393507,0.07531981,0.08498136
-0.04142783,0.02385184,0.20878695,0.2737128,-0.09725638,0.11189498,0.018604586,-0.046963453
-0.10851671,0.043879356,0.22382647,0.34703243,-0.07091842,-0.10267808,-0.004174849,-0.15261701
-0.078299485,-0.20211697,0.15230344,0.16183235,-0.11650256,0.038216677,-0.057777695,-0.009321673
-0.0006892382,-0.3119365,0.21044569,0.06491954,0.06084857,-0.16919217,-0.2341777,-0.13239205
-0.25415885,-0.11037115,0.15601665,0.14288186,-0.024849808,-0.15366626,0.03797653,-0.04547899
0.056144882,0.11886131,0.1340479,0.031641837,-0.02672864,-0.17127289,-0.07544681,0.059920385
-0.16989303,0.22647296,0.03394876,0.32843667,-0.35867873,0.026673984,0.08637031,0.18600191
-0.11559464,-0.01392425,0.011012489,0.15708536,-0.18273872,-0.016558,-0.15322757,0.037419986
-0.08165879,0.007932206,0.050602037,0.23159283,-0.28990355,0.2136029,0.11700202,0.14324851
-0.06993379,-0.2109997,-0.029197264,0.19141424,-0.3143431,0.36606526,-0.09057009,0.061440155
-0.23082331,-0.035856247,0.19251658,0.06831107,0.08784182,-0.27591103,0.31373495,0.027418252
-0.16976665,-0.40082026,0.26887897,0.16568884,-0.21130817,-0.15444754,-0.08462017,-0.11475451
-0.058683343,-0.033486295,0.29360035,0.06017302,0.17730516,-0.045724895,0.08809819,0.015928963
-0.070638254,0.18603218,0.078077324,0.3247884,-0.35349628,-0.10364065,0.19487008,0.27836984
-0.15141216,-0.049923003,0.09463471,0.18551068,-0.07711689,-0.07311066,0.020158164,-0.072316796
0.16081047,-0.024772193,0.025257496,0.17170021,-0.17684741,-0.029579947,0.0076172985,0.23145594
-0.11973596,-0.08411516,0.13064498,0.29909986,0.0442714,-0.24164253,0.09105646,-0.11067572
-0.040745918,0.0741665,0.23220469,0.25166482,-0.216764,-0.070281476,-0.10628865,-0.05324222
-0.08426823,0.054205984,0.17425841,0.1371851,-0.18140529,0.07685683,0.055698164,0.027193118
0.15428722,-0.3550718,0.4039471,0.18045588,-0.06300108,-0.15340498,-0.26428574,-0.008241899
